date_notif,zone_sante,province,sexe_norm,tranche_age,n_alertes,n_suspects,n_suspects_lien_epi,n_preleves,n_recus,n_analyses,n_echantillons_valides,n_confirmes,n_deces,n_deces_suspects,n_deces_confirmes,n_gueri
2026-06-02T00:00:00.000000,Bunia,Ituri,Feminin,0-4 ans,1,1,0,0,0,0,0,0,0,0,0,0
2026-06-02T00:00:00.000000,Bunia,Ituri,Feminin,15-24 ans,1,1,1,0,0,0,0,0,1,1,0,0
2026-06-02T00:00:00.000000,Bunia,Ituri,Feminin,25-44 ans,4,3,1,0,0,0,0,0,0,0,0,0
2026-06-02T00:00:00.000000,Bunia,Ituri,Feminin,45-64 ans,1,1,1,0,0,0,0,0,0,0,0,0
2026-06-02T00:00:00.000000,Bunia,Ituri,Masculin,15-24 ans,2,2,0,0,0,0,0,0,0,0,0,0
2026-06-02T00:00:00.000000,Bunia,Ituri,Masculin,25-44 ans,2,1,0,0,0,0,0,0,0,0,0,0
2026-06-02T00:00:00.000000,Bunia,Ituri,Masculin,45-64 ans,2,1,0,0,0,0,0,0,0,0,0,0
2026-06-02T00:00:00.000000,Nizi,Ituri,Masculin,15-24 ans,1,0,0,0,0,0,0,0,1,0,0,0
2026-06-02T00:00:00.000000,Nyankunde,Ituri,Feminin,15-24 ans,2,2,1,1,0,0,0,0,0,0,0,0
2026-06-02T00:00:00.000000,Nyankunde,Ituri,Feminin,45-64 ans,2,2,2,2,0,0,0,0,0,0,0,0
2026-06-02T00:00:00.000000,Nyankunde,Ituri,Masculin,25-44 ans,1,1,1,1,0,0,0,0,0,0,0,0
2026-06-02T00:00:00.000000,nk Katwa,nk Nord Kivu,Feminin,25-44 ans,1,1,0,1,0,0,0,0,0,0,0,0
2026-06-22T00:00:00.000000,Bambu,Ituri,Masculin,5-14 ans,1,1,0,1,0,0,0,0,0,0,0,0
2026-06-25T00:00:00.000000,sk Miti Murhesa,sk Sud Kivu,Masculin,5-14 ans,1,1,1,1,0,0,0,0,0,0,0,0
2026-06-28T00:00:00.000000,Rwampara,Ituri,Masculin,15-24 ans,1,1,0,1,1,1,1,0,0,0,0,0
